transaction_id,vendor_id,department,region,procurement_method,contract_amount,invoice_amount,claimed_units,verified_units,number_of_bidders,tender_duration_days,has_checker,has_approver,coi_declared,past_complaints_12m,variation_order_count,variation_order_amount,late_delivery_days,duplicate_invoice_flag,round_amount_flag,split_purchase_flag,invoice_contract_ratio,invoice_contract_variance,claim_variance_units,claim_variance_pct,direct_award_flag,emergency_procurement_flag,single_bidder_flag,short_tender_flag,missing_checker_flag,missing_approver_flag,complaint_flag,vo_amount_ratio,late_delivery_flag,risk_score,risk_level,review_required
TXN-000717,VEND-0101,Project Management,Sabah,Direct Award,32508.32,24131.72,475,412,1,8,1,1,0,0,0,0.0,10,0,0,0,0.7423,-8376.6,63,0.1529,1,0,1,0,0,0,0,0.0,0,40,Medium,No
TXN-000718,VEND-0088,Finance,Central,Open Tender,6994.14,6916.17,71,45,6,23,1,0,0,1,0,0.0,1,0,0,0,0.9889,-77.97,26,0.5778,0,0,0,0,0,1,1,0.0,0,60,High,Yes
TXN-000719,VEND-0010,Corporate Services,Central,RFQ,20959.05,20347.89,175,175,2,16,1,1,0,0,0,0.0,11,0,0,0,0.9708,-611.16,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000720,VEND-0021,IT,Central,Open Tender,16932.03,15664.16,435,435,8,34,1,1,0,0,1,2824.35,9,0,0,0,0.9251,-1267.87,0,0.0,0,0,0,0,0,0,0,0.1668,0,0,Low,No
TXN-000721,VEND-0034,Finance,Central,Direct Award,18654.69,17428.12,207,207,3,13,1,1,0,0,0,0.0,29,0,0,0,0.9342,-1226.57,0,0.0,1,0,0,0,0,0,0,0.0,1,15,Low,No
TXN-000722,VEND-0107,Procurement,Sarawak,Open Tender,22937.21,23903.92,139,139,6,43,1,1,0,0,1,2860.05,3,0,0,0,1.0421,966.71,0,0.0,0,0,0,0,0,0,0,0.1247,0,20,Low,No
TXN-000723,VEND-0002,Facilities,Sabah,Direct Award,55026.59,46000.0,282,282,1,3,1,1,0,0,0,0.0,4,0,1,1,0.836,-9026.59,0,0.0,1,0,1,1,0,0,0,0.0,0,55,High,Yes
TXN-000724,VEND-0077,Project Management,Sabah,RFQ,3953.31,2965.57,191,191,8,13,1,1,0,0,0,0.0,21,0,0,0,0.7501,-987.74,0,0.0,0,0,0,0,0,0,0,0.0,1,5,Low,No
TXN-000725,VEND-0107,Project Management,East Coast,Open Tender,293323.98,221471.92,27,27,6,57,1,1,0,0,0,0.0,14,0,0,0,0.755,-71852.06,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000726,VEND-0067,Project Management,Northern,Open Tender,8611.69,7479.29,36,34,7,51,0,1,0,0,0,0.0,10,0,0,0,0.8685,-1132.4,2,0.0588,0,0,0,0,1,0,0,0.0,0,35,Medium,No
TXN-000727,VEND-0086,Facilities,Northern,RFQ,189882.37,185735.26,415,253,7,21,1,1,0,0,0,0.0,13,0,0,0,0.9782,-4147.11,162,0.6403,0,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000728,VEND-0030,IT,Central,RFQ,27162.46,21474.5,328,328,4,12,1,1,0,0,0,0.0,4,0,0,0,0.7906,-5687.96,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000729,VEND-0009,Facilities,East Coast,Direct Award,1000.0,1066.12,66,63,1,12,1,0,0,0,1,101.97,45,0,0,1,1.0661,66.12,3,0.0476,1,0,1,0,0,1,0,0.102,1,100,Critical,Yes
TXN-000730,VEND-0077,Project Management,Central,RFQ,258306.97,190000.0,90,90,5,20,1,1,0,0,1,8467.97,0,0,1,0,0.7356,-68306.97,0,0.0,0,0,0,0,0,0,0,0.0328,0,5,Low,No
TXN-000731,VEND-0104,Corporate Services,Central,RFQ,4433.29,4808.06,360,360,6,16,1,1,0,0,0,0.0,11,0,0,0,1.0845,374.77,0,0.0,0,0,0,0,0,0,0,0.0,0,20,Low,No
TXN-000732,VEND-0029,Project Management,Central,Panel Vendor,56400.61,55206.78,461,461,2,15,1,1,0,0,1,3280.67,11,0,0,0,0.9788,-1193.83,0,0.0,0,0,0,0,0,0,0,0.0582,0,0,Low,No
TXN-000733,VEND-0036,Facilities,Southern,Open Tender,66826.39,55793.42,94,94,2,38,1,1,0,0,2,1453.26,9,0,0,0,0.8349,-11032.97,0,0.0,0,0,0,0,0,0,0,0.0217,0,0,Low,No
TXN-000734,VEND-0088,Operations,Sabah,Direct Award,8164.14,8406.79,258,216,1,8,1,1,0,0,0,0.0,9,0,0,0,1.0297,242.65,42,0.1944,1,0,1,0,0,0,0,0.0,0,60,High,Yes
TXN-000735,VEND-0118,Corporate Services,Central,Open Tender,95466.55,102727.65,192,192,2,56,1,1,0,0,3,4466.12,23,0,0,0,1.0761,7261.1,0,0.0,0,0,0,0,0,0,0,0.0468,1,35,Medium,No
TXN-000736,VEND-0076,Procurement,Northern,RFQ,52205.04,38584.84,1,1,2,21,1,1,0,0,2,6686.16,7,0,0,0,0.7391,-13620.2,0,0.0,0,0,0,0,0,0,0,0.1281,0,0,Low,No
TXN-000737,VEND-0039,Operations,Central,Open Tender,4820.21,5295.93,428,428,7,35,1,1,0,0,0,0.0,3,0,0,1,1.0987,475.72,0,0.0,0,0,0,0,0,0,0,0.0,0,40,Medium,No
TXN-000738,VEND-0120,Procurement,Central,Panel Vendor,18925.92,16597.76,443,417,3,50,1,1,1,0,0,0.0,6,0,0,1,0.877,-2328.16,26,0.0624,0,0,0,0,0,0,0,0.0,0,60,High,Yes
TXN-000739,VEND-0005,Procurement,Northern,Open Tender,10341.34,10055.21,106,106,2,19,1,1,0,0,0,0.0,14,0,0,0,0.9723,-286.13,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000740,VEND-0044,IT,Sarawak,Direct Award,24428.77,23869.35,214,184,2,14,0,1,0,0,0,0.0,8,0,0,0,0.9771,-559.42,30,0.163,1,0,0,0,1,0,0,0.0,0,45,Medium,No
TXN-000741,VEND-0043,Project Management,Northern,Emergency Procurement,75504.97,94541.72,332,225,1,5,1,1,1,1,0,0.0,63,0,0,0,1.2521,19036.75,107,0.4756,0,1,1,1,0,0,1,0.0,1,100,Critical,Yes
TXN-000742,VEND-0076,Procurement,Southern,Emergency Procurement,47064.75,39000.0,410,372,1,4,1,1,1,0,1,17926.32,20,0,1,0,0.8286,-8064.75,38,0.1022,0,1,1,1,0,0,0,0.3809,1,90,Critical,Yes
TXN-000743,VEND-0054,Corporate Services,East Coast,Open Tender,25513.93,19403.87,6,6,5,55,1,1,0,0,1,1078.93,8,0,0,0,0.7605,-6110.06,0,0.0,0,0,0,0,0,0,0,0.0423,0,0,Low,No
TXN-000744,VEND-0045,Corporate Services,Southern,Panel Vendor,23149.28,25000.0,220,181,1,6,0,1,0,2,5,8562.92,28,0,1,0,1.0799,1850.72,39,0.2155,0,0,1,1,1,0,1,0.3699,1,100,Critical,Yes
TXN-000745,VEND-0074,Operations,Northern,Panel Vendor,93192.52,76437.44,299,299,5,19,1,1,0,0,2,9682.82,4,0,0,0,0.8202,-16755.08,0,0.0,0,0,0,0,0,0,0,0.1039,0,0,Low,No
TXN-000746,VEND-0083,Project Management,Central,Open Tender,40094.89,32657.11,283,283,7,34,1,1,0,1,0,0.0,0,0,0,0,0.8145,-7437.78,0,0.0,0,0,0,0,0,0,1,0.0,0,10,Low,No
TXN-000747,VEND-0046,Project Management,Central,Direct Award,21567.21,20000.0,168,168,1,13,1,1,0,0,0,0.0,1,0,1,0,0.9273,-1567.21,0,0.0,1,0,1,0,0,0,0,0.0,0,25,Medium,No
TXN-000748,VEND-0039,Finance,Sabah,Open Tender,14340.52,14220.27,497,497,2,20,1,1,0,0,1,2329.69,4,0,0,0,0.9916,-120.25,0,0.0,0,0,0,0,0,0,0,0.1625,0,0,Low,No
TXN-000749,VEND-0099,Operations,Central,Panel Vendor,9238.94,9664.95,165,165,3,35,1,1,0,0,2,1285.06,0,0,0,0,1.0461,426.01,0,0.0,0,0,0,0,0,0,0,0.1391,0,20,Low,No
TXN-000750,VEND-0059,Procurement,Southern,RFQ,26751.64,20298.08,517,473,4,3,1,1,0,0,0,0.0,14,0,0,1,0.7588,-6453.56,44,0.093,0,0,0,1,0,0,0,0.0,0,50,High,Yes
TXN-000751,VEND-0031,Operations,Sarawak,Open Tender,24265.96,20794.59,417,417,4,14,1,1,0,0,0,0.0,2,0,0,0,0.8569,-3471.37,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000752,VEND-0062,Project Management,Northern,Open Tender,12290.58,14000.0,148,148,1,3,1,1,0,2,0,0.0,2,0,1,0,1.1391,1709.42,0,0.0,0,0,1,1,0,0,1,0.0,0,55,High,Yes
TXN-000753,VEND-0034,Corporate Services,Central,Direct Award,47484.64,39360.26,69,69,1,11,1,1,0,0,2,4804.46,10,0,0,0,0.8289,-8124.38,0,0.0,1,0,1,0,0,0,0,0.1012,0,20,Low,No
TXN-000754,VEND-0050,IT,Sarawak,Direct Award,185335.69,176128.97,86,86,1,13,1,1,0,0,0,0.0,1,0,0,0,0.9503,-9206.72,0,0.0,1,0,1,0,0,0,0,0.0,0,20,Low,No
TXN-000755,VEND-0115,Procurement,Sabah,RFQ,101914.34,110872.98,414,414,3,15,1,1,0,0,0,0.0,9,0,0,0,1.0879,8958.64,0,0.0,0,0,0,0,0,0,0,0.0,0,20,Low,No
TXN-000756,VEND-0039,Corporate Services,Southern,Direct Award,29298.96,24192.55,415,392,1,7,1,1,0,0,2,908.29,9,1,0,0,0.8257,-5106.41,23,0.0587,1,0,1,0,0,0,0,0.031,0,65,High,Yes
TXN-000757,VEND-0112,IT,Central,Open Tender,31213.6,29017.25,221,221,3,44,1,1,0,0,0,0.0,2,0,0,0,0.9296,-2196.35,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000758,VEND-0043,Project Management,Southern,Open Tender,13834.65,11140.89,370,370,8,15,1,1,0,0,2,3281.99,12,0,0,0,0.8053,-2693.76,0,0.0,0,0,0,0,0,0,0,0.2372,0,10,Low,No
TXN-000759,VEND-0004,Operations,Southern,Direct Award,3913.28,5049.8,335,290,1,14,1,1,0,2,5,1666.01,10,0,0,0,1.2904,1136.52,45,0.1552,1,0,1,0,0,0,1,0.4257,0,100,Critical,Yes
TXN-000760,VEND-0021,Finance,East Coast,Emergency Procurement,13786.25,13301.51,400,400,1,1,1,1,0,0,4,678.89,3,0,0,0,0.9648,-484.74,0,0.0,0,1,1,1,0,0,0,0.0492,0,40,Medium,No
TXN-000761,VEND-0094,Procurement,Central,Open Tender,19447.51,17000.0,220,212,3,18,1,1,0,0,1,2642.3,1,0,1,0,0.8741,-2447.51,8,0.0377,0,0,0,0,0,0,0,0.1359,0,25,Medium,No
TXN-000762,VEND-0117,Procurement,Sabah,Open Tender,16955.88,15000.0,456,456,2,19,1,1,0,2,0,0.0,8,0,1,0,0.8846,-1955.88,0,0.0,0,0,0,0,0,0,1,0.0,0,15,Low,No
TXN-000763,VEND-0098,Project Management,East Coast,RFQ,12784.6,12383.52,492,492,6,12,1,1,0,1,0,0.0,6,0,0,0,0.9686,-401.08,0,0.0,0,0,0,0,0,0,1,0.0,0,10,Low,No
TXN-000764,VEND-0057,Finance,Sarawak,Panel Vendor,30373.8,29664.02,85,73,6,5,1,1,0,1,0,0.0,83,0,0,0,0.9766,-709.78,12,0.1644,0,0,0,1,0,0,1,0.0,1,50,High,Yes
TXN-000765,VEND-0033,IT,Central,RFQ,20228.16,15106.29,416,416,7,19,1,1,0,0,6,1059.15,8,0,0,0,0.7468,-5121.87,0,0.0,0,0,0,0,0,0,0,0.0524,0,10,Low,No
TXN-000766,VEND-0028,Procurement,Sarawak,Panel Vendor,26534.88,22298.72,245,245,8,43,1,1,0,0,2,2036.66,4,0,0,0,0.8404,-4236.16,0,0.0,0,0,0,0,0,0,0,0.0768,0,0,Low,No
TXN-000767,VEND-0066,Operations,Southern,Open Tender,19965.21,21000.0,146,146,3,56,1,1,0,0,0,0.0,30,0,1,0,1.0518,1034.79,0,0.0,0,0,0,0,0,0,0,0.0,1,30,Medium,No
TXN-000768,VEND-0004,Procurement,Northern,Open Tender,213846.46,205000.0,162,162,2,52,1,1,0,0,2,21825.59,12,0,1,0,0.9586,-8846.46,0,0.0,0,0,0,0,0,0,0,0.1021,0,5,Low,No
TXN-000769,VEND-0036,IT,Southern,Direct Award,69289.4,98709.54,145,145,2,3,1,1,0,0,0,0.0,13,0,0,0,1.4246,29420.14,0,0.0,1,0,0,1,0,0,0,0.0,0,50,High,Yes
TXN-000770,VEND-0061,Project Management,East Coast,Open Tender,205297.51,179179.38,135,135,6,32,1,1,0,0,0,0.0,3,0,0,0,0.8728,-26118.13,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000771,VEND-0109,Procurement,East Coast,Open Tender,26031.09,19709.28,407,407,5,49,1,1,0,0,0,0.0,11,0,0,0,0.7571,-6321.81,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000772,VEND-0051,Facilities,Central,RFQ,20741.4,29881.65,288,288,2,11,1,1,0,0,1,4659.85,6,0,0,0,1.4407,9140.25,0,0.0,0,0,0,0,0,0,0,0.2247,0,40,Medium,No
TXN-000773,VEND-0048,Procurement,Northern,Panel Vendor,15423.64,13681.18,436,436,4,33,1,1,0,0,0,0.0,0,0,0,0,0.887,-1742.46,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000774,VEND-0044,Project Management,East Coast,Open Tender,50978.52,50339.51,422,422,3,18,1,1,0,2,0,0.0,7,0,0,0,0.9875,-639.01,0,0.0,0,0,0,0,0,0,1,0.0,0,10,Low,No
TXN-000775,VEND-0115,Finance,Central,RFQ,10512.46,8100.0,73,73,3,21,1,1,0,0,1,1550.89,13,0,1,0,0.7705,-2412.46,0,0.0,0,0,0,0,0,0,0,0.1475,0,5,Low,No
TXN-000776,VEND-0118,Facilities,Central,Open Tender,8151.4,7308.59,482,482,2,53,1,1,0,0,2,262.87,4,0,0,0,0.8966,-842.81,0,0.0,0,0,0,0,0,0,0,0.0322,0,0,Low,No
TXN-000777,VEND-0031,Finance,Central,Panel Vendor,5715.12,4780.84,55,41,6,3,1,1,0,0,0,0.0,12,0,0,0,0.8365,-934.28,14,0.3415,0,0,0,1,0,0,0,0.0,0,40,Medium,No
TXN-000778,VEND-0033,Operations,Central,Direct Award,28463.08,25424.99,281,281,1,4,1,1,0,0,0,0.0,4,0,0,0,0.8933,-3038.09,0,0.0,1,0,1,1,0,0,0,0.0,0,30,Medium,No
TXN-000779,VEND-0016,Facilities,East Coast,RFQ,6742.8,5391.75,161,161,5,10,1,1,0,0,1,2186.66,29,0,0,0,0.7996,-1351.05,0,0.0,0,0,0,0,0,0,0,0.3243,1,15,Low,No
TXN-000780,VEND-0026,IT,Sabah,Direct Award,18751.5,15281.97,4,4,1,10,1,1,0,0,1,2595.77,33,0,0,0,0.815,-3469.53,0,0.0,1,0,1,0,0,0,0,0.1384,1,30,Medium,No
TXN-000781,VEND-0020,Procurement,Sarawak,RFQ,7307.63,6674.8,336,336,6,10,1,1,0,0,0,0.0,10,0,0,0,0.9134,-632.83,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000782,VEND-0016,Project Management,Southern,RFQ,44398.09,35325.99,87,87,7,21,0,1,0,0,5,5798.36,1,0,0,0,0.7957,-9072.1,0,0.0,0,0,0,0,1,0,0,0.1306,0,25,Medium,No
TXN-000783,VEND-0021,IT,Sabah,Direct Award,17155.32,14811.32,446,446,1,11,1,1,0,0,4,2573.93,13,0,0,0,0.8634,-2344.0,0,0.0,1,0,1,0,0,0,0,0.15,0,30,Medium,No
TXN-000784,VEND-0007,Corporate Services,Sarawak,RFQ,33214.32,31000.0,408,408,1,8,1,1,0,0,0,0.0,11,0,1,0,0.9333,-2214.32,0,0.0,0,0,1,0,0,0,0,0.0,0,15,Low,No
TXN-000785,VEND-0091,Facilities,East Coast,Open Tender,22567.34,21457.9,372,372,7,51,1,1,0,0,2,7234.68,8,0,0,0,0.9508,-1109.44,0,0.0,0,0,0,0,0,0,0,0.3206,0,10,Low,No
TXN-000786,VEND-0090,Operations,East Coast,Direct Award,15241.2,14333.37,164,164,2,12,1,1,0,0,1,1028.91,0,0,0,0,0.9404,-907.83,0,0.0,1,0,0,0,0,0,0,0.0675,0,10,Low,No
TXN-000787,VEND-0109,IT,Sarawak,Panel Vendor,28664.49,34000.0,485,485,6,55,1,1,0,0,1,12875.58,20,0,1,0,1.1861,5335.51,0,0.0,0,0,0,0,0,0,0,0.4492,1,40,Medium,No
TXN-000788,VEND-0105,Finance,Northern,Direct Award,6854.41,5505.72,459,459,1,7,1,1,0,0,1,423.13,9,0,0,0,0.8032,-1348.69,0,0.0,1,0,1,0,0,0,0,0.0617,0,20,Low,No
TXN-000789,VEND-0050,IT,Southern,Open Tender,34894.9,40868.36,355,355,2,17,1,0,0,1,5,2937.09,11,0,0,0,1.1712,5973.46,0,0.0,0,0,0,0,0,1,1,0.0842,0,60,High,Yes
TXN-000790,VEND-0067,Corporate Services,Central,Direct Award,29127.63,33899.41,264,264,3,9,1,1,0,1,1,1358.65,4,0,0,0,1.1638,4771.78,0,0.0,1,0,0,0,0,0,1,0.0466,0,40,Medium,No
TXN-000791,VEND-0061,Facilities,East Coast,Panel Vendor,137979.55,122463.86,137,119,4,43,1,1,0,0,0,0.0,27,0,0,0,0.8876,-15515.69,18,0.1513,0,0,0,0,0,0,0,0.0,1,25,Medium,No
TXN-000792,VEND-0052,Project Management,Northern,Open Tender,30368.84,23567.08,339,339,2,30,1,1,0,0,0,0.0,12,0,0,0,0.776,-6801.76,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000793,VEND-0093,Procurement,Southern,Open Tender,24157.11,32522.38,59,59,3,53,1,1,0,0,4,6777.06,4,0,0,0,1.3463,8365.27,0,0.0,0,0,0,0,0,0,0,0.2805,0,50,High,Yes
TXN-000794,VEND-0086,Finance,East Coast,Direct Award,6102.48,5054.97,168,155,1,11,1,1,0,0,2,556.39,3,0,0,0,0.8283,-1047.51,13,0.0839,1,0,1,0,0,0,0,0.0912,0,40,Medium,No
TXN-000795,VEND-0120,IT,Northern,Panel Vendor,29327.65,24707.19,559,458,2,58,1,1,0,0,0,0.0,26,0,0,0,0.8425,-4620.46,101,0.2205,0,0,0,0,0,0,0,0.0,1,25,Medium,No
TXN-000796,VEND-0047,Operations,East Coast,Direct Award,3605.86,2900.0,384,384,1,5,1,1,0,2,1,401.12,56,0,1,0,0.8042,-705.86,0,0.0,1,0,1,1,0,0,1,0.1112,1,55,High,Yes
TXN-000797,VEND-0101,Operations,Sabah,Open Tender,64393.86,60159.86,486,486,8,49,1,1,0,0,1,11497.06,9,0,0,0,0.9342,-4234.0,0,0.0,0,0,0,0,0,0,0,0.1785,0,0,Low,No
TXN-000798,VEND-0038,Operations,Northern,Open Tender,24853.56,23000.0,9,9,2,3,1,1,1,0,0,0.0,3,0,1,1,0.9254,-1853.56,0,0.0,0,0,0,1,0,0,0,0.0,0,55,High,Yes
TXN-000799,VEND-0037,Project Management,Northern,Panel Vendor,42429.35,37292.05,389,389,4,41,1,1,0,0,1,1473.69,13,0,0,0,0.8789,-5137.3,0,0.0,0,0,0,0,0,0,0,0.0347,0,0,Low,No
TXN-000800,VEND-0083,Operations,Central,Open Tender,46231.39,37796.29,110,110,3,22,1,1,0,0,0,0.0,13,0,0,0,0.8175,-8435.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000801,VEND-0097,IT,Central,Direct Award,10437.37,7531.21,460,460,1,13,1,0,0,0,0,0.0,9,0,0,0,0.7216,-2906.16,0,0.0,1,0,1,0,0,1,0,0.0,0,40,Medium,No
TXN-000802,VEND-0045,Project Management,Southern,Direct Award,23588.41,20000.0,214,214,1,7,1,1,0,0,0,0.0,6,0,1,0,0.8479,-3588.41,0,0.0,1,0,1,0,0,0,0,0.0,0,25,Medium,No
TXN-000803,VEND-0035,Project Management,East Coast,RFQ,41400.82,36549.04,291,282,7,8,0,1,0,0,0,0.0,1,0,0,0,0.8828,-4851.78,9,0.0319,0,0,0,0,1,0,0,0.0,0,35,Medium,No
TXN-000804,VEND-0048,Finance,Sabah,Open Tender,14762.26,14015.07,235,235,7,16,1,1,0,0,0,0.0,11,0,0,0,0.9494,-747.19,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000805,VEND-0007,Procurement,Northern,Open Tender,41523.02,36577.86,138,125,8,29,1,1,0,0,0,0.0,11,0,0,0,0.8809,-4945.16,13,0.104,0,0,0,0,0,0,0,0.0,0,20,Low,No
TXN-000806,VEND-0048,Operations,Sarawak,Direct Award,24629.6,34105.94,454,342,3,9,1,1,0,0,0,0.0,0,0,0,0,1.3848,9476.34,112,0.3275,1,0,0,0,0,0,0,0.0,0,70,High,Yes
TXN-000807,VEND-0004,Finance,Northern,Open Tender,40764.58,47000.0,784,481,2,41,1,1,0,0,5,4302.35,11,0,1,0,1.153,6235.42,303,0.6299,0,0,0,0,0,0,0,0.1055,0,65,High,Yes
TXN-000808,VEND-0060,Operations,Central,Open Tender,15474.51,15820.94,220,191,2,51,1,1,0,0,2,5314.71,17,0,0,0,1.0224,346.43,29,0.1518,0,0,0,0,0,0,0,0.3434,1,55,High,Yes
TXN-000809,VEND-0018,IT,Northern,Open Tender,33076.18,27341.21,32,32,7,40,1,1,0,0,0,0.0,1,0,0,0,0.8266,-5734.97,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000810,VEND-0076,Project Management,East Coast,Panel Vendor,29409.66,26879.85,404,404,7,59,1,1,0,0,0,0.0,11,0,0,0,0.914,-2529.81,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000811,VEND-0020,Project Management,Sarawak,Open Tender,14700.94,15047.95,246,246,2,21,1,1,0,0,2,2310.09,24,0,0,0,1.0236,347.01,0,0.0,0,0,0,0,0,0,0,0.1571,1,25,Medium,No
TXN-000812,VEND-0099,Procurement,Northern,Open Tender,20444.21,15793.0,336,336,6,14,1,1,0,0,2,663.83,1,0,0,0,0.7725,-4651.21,0,0.0,0,0,0,0,0,0,0,0.0325,0,0,Low,No
TXN-000813,VEND-0067,Operations,Central,Open Tender,17232.63,14427.02,386,386,8,16,1,1,0,0,0,0.0,4,0,0,0,0.8372,-2805.61,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000814,VEND-0063,Finance,Central,Open Tender,18979.43,14132.5,97,97,2,39,1,1,0,0,1,1499.76,8,0,0,0,0.7446,-4846.93,0,0.0,0,0,0,0,0,0,0,0.079,0,0,Low,No
TXN-000815,VEND-0007,Procurement,Sabah,Open Tender,41582.32,30485.03,44,44,8,51,0,1,0,0,2,7428.12,8,0,0,1,0.7331,-11097.29,0,0.0,0,0,0,0,1,0,0,0.1786,0,35,Medium,No
TXN-000816,VEND-0033,Facilities,Northern,Direct Award,105458.47,77326.02,128,128,1,7,0,1,0,0,0,0.0,6,0,0,0,0.7332,-28132.45,0,0.0,1,0,1,0,1,0,0,0.0,0,35,Medium,No
TXN-000817,VEND-0067,Facilities,Northern,RFQ,8551.62,6918.33,18,18,4,19,1,1,0,0,0,0.0,6,0,0,0,0.809,-1633.29,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000818,VEND-0029,IT,Northern,Direct Award,6398.45,5412.29,123,106,2,8,1,1,0,0,0,0.0,2,0,0,0,0.8459,-986.16,17,0.1604,1,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000819,VEND-0114,Procurement,Southern,RFQ,13213.89,10572.85,472,398,5,12,1,1,0,0,0,0.0,70,0,0,0,0.8001,-2641.04,74,0.1859,0,0,0,0,0,0,0,0.0,1,30,Medium,No
TXN-000820,VEND-0042,Operations,Central,RFQ,41495.79,33931.51,135,135,7,12,1,1,0,0,2,1900.57,3,0,0,0,0.8177,-7564.28,0,0.0,0,0,0,0,0,0,0,0.0458,0,0,Low,No
TXN-000821,VEND-0002,Operations,Sarawak,Open Tender,110799.74,90000.0,447,447,2,34,1,1,0,0,0,0.0,9,0,1,0,0.8123,-20799.74,0,0.0,0,0,0,0,0,0,0,0.0,0,5,Low,No
TXN-000822,VEND-0049,Facilities,Central,Panel Vendor,17690.35,15211.45,439,412,1,48,1,1,0,0,0,0.0,4,0,0,0,0.8599,-2478.9,27,0.0655,0,0,1,0,0,0,0,0.0,0,30,Medium,No
TXN-000823,VEND-0105,Operations,East Coast,Open Tender,120329.99,95647.8,332,332,3,32,1,1,0,0,0,0.0,27,0,0,0,0.7949,-24682.19,0,0.0,0,0,0,0,0,0,0,0.0,1,5,Low,No
TXN-000824,VEND-0036,IT,Central,RFQ,3400.47,3933.07,286,286,6,2,1,1,0,2,0,0.0,29,0,0,0,1.1566,532.6,0,0.0,0,0,0,1,0,0,1,0.0,1,45,Medium,No
TXN-000825,VEND-0044,Operations,Northern,Open Tender,22409.88,18184.28,252,252,7,52,1,1,0,0,0,0.0,3,0,0,0,0.8114,-4225.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000826,VEND-0044,Procurement,Central,RFQ,26029.72,27313.55,146,133,8,3,1,1,0,0,3,8754.87,7,0,0,0,1.0493,1283.83,13,0.0977,0,0,0,1,0,0,0,0.3363,0,70,High,Yes
TXN-000827,VEND-0103,Procurement,Sarawak,Panel Vendor,86805.3,97658.85,213,213,2,5,1,0,0,0,0,0.0,14,0,0,0,1.125,10853.55,0,0.0,0,0,0,1,0,1,0,0.0,0,50,High,Yes
TXN-000828,VEND-0063,IT,Sabah,Open Tender,131197.01,135672.9,90,90,3,43,1,0,0,0,1,60239.62,11,0,0,0,1.0341,4475.89,0,0.0,0,0,0,0,0,1,0,0.4592,0,50,High,Yes
TXN-000829,VEND-0008,Project Management,Central,Open Tender,38054.9,33182.07,477,477,7,19,1,1,0,0,1,5081.65,8,0,0,0,0.872,-4872.83,0,0.0,0,0,0,0,0,0,0,0.1335,0,0,Low,No
TXN-000830,VEND-0037,Procurement,Central,RFQ,109815.82,103165.43,142,142,6,7,1,1,0,0,0,0.0,11,0,0,0,0.9394,-6650.39,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000831,VEND-0104,IT,Central,RFQ,31152.77,30503.18,6,6,2,3,1,0,0,0,0,0.0,9,0,0,0,0.9791,-649.59,0,0.0,0,0,0,1,0,1,0,0.0,0,30,Medium,No
TXN-000832,VEND-0001,Facilities,East Coast,Panel Vendor,86916.43,83856.56,122,122,5,35,1,1,0,0,2,12703.56,1,0,0,0,0.9648,-3059.87,0,0.0,0,0,0,0,0,0,0,0.1462,0,0,Low,No
TXN-000833,VEND-0031,Facilities,Central,Panel Vendor,57338.87,56296.25,143,100,2,27,1,1,0,0,5,2863.19,90,0,0,0,0.9818,-1042.62,43,0.43,0,0,0,0,0,0,0,0.0499,1,50,High,Yes
TXN-000834,VEND-0012,Facilities,Sabah,Open Tender,10427.08,9403.55,357,357,8,54,1,1,0,0,0,0.0,3,0,0,0,0.9018,-1023.53,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000835,VEND-0119,Facilities,Sabah,Direct Award,34218.71,37745.57,162,162,3,11,1,1,0,0,3,3507.62,11,0,0,0,1.1031,3526.86,0,0.0,1,0,0,0,0,0,0,0.1025,0,40,Medium,No
TXN-000836,VEND-0117,Operations,Southern,Panel Vendor,31183.22,23131.98,450,450,4,53,1,1,0,0,0,0.0,8,0,0,0,0.7418,-8051.24,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
